rank,hand,label,notation,combos,equity_pct,hi_equity_pct,lo_equity_pct,hi_win_pct,hi_tie_pct,lo_win_pct,lo_tie_pct,hi_numerator,lo_numerator,denominator,hi_win_count,hi_tie_count,lo_win_count,lo_tie_count,deals,rank_low,rank_high
4269,Ac6d3c2c,A632 (3s),(A32)6,12,53.382611,28.51171,24.870901,41.805308,1.259564,48.272832,2.93794,2891982946728,2522690527968,10143140958720,1060092823932,31939848144,1224095345136,74499837696,2535785239680,4269,4269
4270,AcQd8h7s,AQ87 (r),AQ87,24,53.381737,38.109934,15.271803,50.773376,2.304847,29.492602,2.102008,7731088562952,3098081041728,20286281917440,2575007549544,116891960304,1495738115904,106604809920,5071570479360,4270,4270
4271,TdTc4h3h,TT43 (ss),TT(43),12,53.379739,39.434549,13.94519,52.305511,0.760002,26.750119,2.28052,3999901885128,1414480256256,10143140958720,1326355437732,19272020436,678325579008,57829098240,2535785239680,4271,4271
4272,QdQc8c5c,QQ85 (3s),(Q85)Q,12,53.378803,45.044541,8.334262,58.844809,0.750516,15.975514,1.386019,4568931324000,845355940608,10143140958720,1492177988340,19031485368,405104734464,35146471680,2535785239680,4272,4272
4273,8d8c7c6d,8876 (ds),(87)(86),12,53.374784,40.421639,12.953145,55.283199,0.848012,25.006294,1.799991,4100023859712,1313855708160,10143140958720,1401863192712,21503759712,634105906560,45643895040,2535785239680,4273,4273
4274,Kc6d5d2c,K652 (ds),(K2)(65),12,53.372097,34.259329,19.112769,48.056229,1.379466,37.017358,2.416359,3474971982804,1938635062176,10143140958720,1218602763480,34980286368,938680687968,61273686240,2535785239680,4274,4274
4275,AcJc6d6c,AJ66 (3s),(AJ6)6,12,53.369745,39.932027,13.437719,51.304707,0.858551,26.168519,1.413836,4050361751136,1363006755072,10143140958720,1300977185832,21771000204,663577453056,35851848960,2535785239680,4275,4275
4276,AcJc2d2c,AJ22 (3s),(AJ2)2,12,53.366311,36.772311,16.594,47.192351,0.933279,32.303895,1.76821,3729867337776,1683152814336,10143140958720,1196696659872,23665944708,819157406208,44838001920,2535785239680,4276,4276
4277,QcJd5c3d,QJ53 (ds),(Q5)(J3),12,53.365624,40.134813,13.230811,51.993247,1.807909,25.375061,2.173119,4070930661096,1342019761152,10143140958720,1318437089364,45844694352,643457061120,55105638912,2535785239680,4277,4277
4278,QcJd5d3c,QJ53 (ds),(Q3)(J5),12,53.365268,40.134458,13.230811,51.992659,1.807904,25.375061,2.173119,4070894604600,1342019761152,10143140958720,1318422169572,45844566264,643457061120,55105638912,2535785239680,4278,4278
4279,Ac6d4d2d,A642 (3s),A(642),12,53.365201,28.909767,24.455434,42.764123,1.425604,47.494713,2.83231,2932358395572,2480549153760,10143140958720,1084406317140,36150262620,1204363928880,71821296000,2535785239680,4279,4279
4280,TdTc5c3h,TT53 (ss),(T5)T3,24,53.364383,40.133572,13.230811,53.403848,0.743922,25.375061,2.173119,8141609601696,2684039522304,20286281917440,2708413814808,37728542280,1286914122240,110211277824,5071570479360,4280,4280
4281,JdJc5h3s,JJ53 (r),JJ53,12,53.361843,40.131033,13.230811,52.996437,0.833399,25.375061,2.173119,4070547241776,1342019761152,10143140958720,1343875828092,21133212096,643457061120,55105638912,2535785239680,4281,4281
4282,AcTd9h6h,AT96 (ss),AT(96),24,53.361112,40.17194,13.189172,51.979794,1.95546,25.367684,2.021321,8149393008384,2675592642048,20286281917440,2636191892208,99172519152,1286539954176,102512733696,5071570479360,4282,4282
4283,Ac6c4c3c,A643 (m),(A643),4,53.360487,29.427603,23.932883,43.657013,1.503075,46.495734,2.740064,994961098008,809182024768,3381046986240,369016027140,12704917992,393010654928,23160714912,845261746560,4283,4283
4284,AcKdKcTh,AKKT (ss),(AK)KT,24,53.360345,53.360345,0,64.932137,0.819372,0,0,10824830068800,0,20286281917440,3293079095760,41555035008,0,0,5071570479360,4284,4284
4285,AcTd3h3d,AT33 (ss),A(T3)3,24,53.359813,37.347497,16.012316,48.215016,0.882609,31.183268,1.682726,7576418528856,3248303494656,20286281917440,2445258528288,44762116488,1581481431552,85340631552,5071570479360,4285,4285
4286,Kc6d5c2d,K652 (ds),(K5)(62),12,53.354405,34.241636,19.112769,48.024211,1.379343,37.017358,2.416359,3473177417232,1938635062176,10143140958720,1217790848124,34977177756,938680687968,61273686240,2535785239680,4286,4286
4287,Ac6d3d2h,A632 (ss),A(63)2,24,53.354114,28.483213,24.870901,41.846533,1.257073,48.272832,2.93794,5778184902312,5045381055936,20286281917440,2122276419312,63753350496,2448190690272,148999675392,5071570479360,4287,4287
4288,Ac9d9c7c,A997 (3s),(A97)9,12,53.349083,41.56377,11.785313,55.144816,0.679422,22.685648,1.769955,4215871787628,1195400907264,10143140958720,1398354110676,17228675256,575259320832,44882265600,2535785239680,4288,4288
4289,Ac6d3h2d,A632 (ss),A(62)3,24,53.348696,28.477795,24.870901,41.838783,1.257959,48.272832,2.93794,5777085739776,5045381055936,20286281917440,2121883355160,63798291768,2448190690272,148999675392,5071570479360,4289,4289
4290,Ac7d4h2h,A742 (ss),A7(42),24,53.347797,29.460128,23.887669,43.4247,1.429313,46.350492,2.84969,5976364659288,4845919803264,20286281917440,2202314242560,72488638104,2350697885280,144524032704,5071570479360,4290,4290
4291,Kc6d4d3c,K643 (ds),(K3)(64),12,53.345573,33.994259,19.351315,47.838495,1.315814,37.446363,2.512532,3448085558004,1962831129696,10143140958720,1213081488924,33366207876,949559357664,63712414368,2535785239680,4291,4291
4292,Ac7c4d4c,A744 (3s),(A74)4,12,53.343182,34.204261,19.138921,48.116071,0.774899,37.389606,1.776473,3469386405384,1941287780352,10143140958720,1220120226864,19649777580,948120122688,45047534976,2535785239680,4292,4292
4293,Kc6d4c3d,K643 (ds),(K4)(63),12,53.3402,33.988886,19.351315,47.827718,1.315876,37.446363,2.512532,3447540591252,1962831129696,10143140958720,1212808219776,33367779420,949559357664,63712414368,2535785239680,4293,4293
4294,Ac9h9d3s,A993 (r),A993,12,53.337765,37.809021,15.528744,49.88998,0.542274,29.861191,2.392592,3835022340444,1575102374400,10143140958720,1265102752776,13750910328,757215686400,60671001600,2535785239680,4294,4294
4295,Kc6c5d2d,K652 (ds),(K6)(52),12,53.337759,34.224991,19.112769,48.007952,1.379454,37.017358,2.416359,3471489053892,1938635062176,10143140958720,1217378558580,34979999688,938680687968,61273686240,2535785239680,4295,4295
4296,AcTc4d4c,AT44 (3s),(AT4)4,12,53.335597,38.043631,15.291966,49.257927,0.897643,29.783618,1.600629,3858819071760,1551085681920,10143140958720,1249075252512,22762307076,755248579584,40588522752,2535785239680,4296,4296
4297,9d9c6c3d,9963 (ds),(96)(93),12,53.328644,40.974839,12.353805,55.089246,0.701393,23.696949,2.021321,4156135667868,1253063833344,10143140958720,1396944973668,17785814352,600903733248,51256366848,2535785239680,4297,4297
4298,AcKd9d7d,AK97 (3s),A(K97),12,53.325432,41.540119,11.785313,53.255505,2.127078,22.685648,1.769955,4213472780652,1195400907264,10143140958720,1350445243764,53938134804,575259320832,44882265600,2535785239680,4298,4298
4299,Ac9d8h7h,A987 (ss),A9(87),24,53.325214,38.053411,15.271803,52.203636,1.968854,29.492602,2.102008,7719622229328,3098081041728,20286281917440,2647544183856,99851796840,1495738115904,106604809920,5071570479360,4299,4299
4300,Ac8d5d2d,A852 (3s),A(852),12,53.324969,30.582589,22.74238,44.921158,1.639909,44.097421,2.774678,3102035101608,2306791683936,10143140958720,1139104095000,41584570284,1118215902960,70359878016,2535785239680,4300,4300
4301,TdTc4h2h,TT42 (ss),TT(42),12,53.321732,38.909604,14.412127,51.340952,0.61076,27.683994,2.28052,3946656028020,1461842383104,10143140958720,1301896271268,15487564788,702006642432,57829098240,2535785239680,4301,4301
4302,AcJcTd8c,AJT8 (3s),(AJ8)T,12,53.319892,43.739573,9.580318,55.011451,2.160813,18.466691,1.38789,4436566593912,971745170688,10143140958720,1394972261292,54793577352,468275627520,35193915648,2535785239680,4302,4302
4303,Ac8c7c3c,A873 (m),(A873),4,53.315099,32.69538,20.619719,46.615225,1.77476,39.907389,2.664098,1105446162996,697162393120,3381046986240,394020668592,15001368924,337321894976,22518603168,845261746560,4303,4303
4304,AcKc8d8c,AK88 (3s),(AK8)8,12,53.314574,43.594062,9.720512,55.824386,0.990409,18.95269,0.976666,4421807153376,985965206784,10143140958720,1415586545592,25114636716,480599522304,24766162176,2535785239680,4304,4304
4305,Kc6c4d3d,K643 (ds),(K6)(43),12,53.313402,33.962087,19.351315,47.798743,1.315909,37.446363,2.512532,3444822406380,1962831129696,10143140958720,1212073469904,33368623188,949559357664,63712414368,2535785239680,4305,4305
4306,AcJdTc8c,AJT8 (3s),(AT8)J,12,53.31062,43.730302,9.580318,54.997508,2.163132,18.466691,1.38789,4435626132720,971745170688,10143140958720,1394618683164,54852384276,468275627520,35193915648,2535785239680,4306,4306
4307,Ac8c6c5c,A865 (m),(A865),4,53.309686,33.064198,20.245488,48.226686,1.819615,39.257193,2.467565,1117916080800,684509452992,3381046986240,407641725024,15380505468,331826034480,20857384032,845261746560,4307,4307
4308,Ac9c3c2c,A932 (m),(A932),4,53.308312,30.065157,23.243155,41.500106,1.413296,44.990716,2.991189,1016517082752,785862004896,3381046986240,350784521568,11946047592,380289315168,25283374560,845261746560,4308,4308
4309,AcKdJd8h,AKJ8 (ss),A(KJ)8,24,53.307834,43.727516,9.580318,54.953758,2.058836,18.466691,1.38789,8870687199696,1943490341376,20286281917440,2787018592968,104415331080,936551255040,70387831296,5071570479360,4309,4309
4310,Ac9d8d6d,A986 (3s),A(986),12,53.302662,36.655662,16.647,50.430466,1.910709,32.122236,2.343527,3718035481512,1688528680032,10143140958720,1278808320624,48451470396,814550930592,59426818848,2535785239680,4310,4310
4311,Ac8c5c4c,A854 (m),(A854),4,53.302009,31.682672,21.619338,46.856575,1.77313,41.9419,2.593552,1071206010516,730959965792,3381046986240,396060700200,14987590116,354518833360,21922299072,845261746560,4311,4311
4312,Ac6d3h2h,A632 (ss),A6(32),24,53.301827,28.430926,24.870901,41.789865,1.257305,48.272832,2.93794,5767577834784,5045381055936,20286281917440,2119402457088,63765123552,2448190690272,148999675392,5071570479360,4312,4312
4313,AcJcTc8d,AJT8 (3s),(AJT)8,12,53.300667,43.720349,9.580318,55.076909,2.159097,18.466691,1.38789,4434616632468,971745170688,10143140958720,1396632122292,54750053496,468275627520,35193915648,2535785239680,4313,4313
4314,Ac9d8d7h,A987 (ss),A(98)7,24,53.296509,38.024706,15.271803,52.29257,1.966825,29.492602,2.102008,7713799071744,3098081041728,20286281917440,2652054560952,99748901808,1495738115904,106604809920,5071570479360,4314,4314
4315,AcKdKcJh,AKKJ (ss),(AK)KJ,24,53.295094,53.295094,0,64.822253,0.823255,0,0,10811592970296,0,20286281917440,3287506257096,41751950304,0,0,5071570479360,4315,4315
4316,6c5d5c3d,6553 (ds),(65)(53),12,53.29285,34.839878,18.452973,49.239595,0.716209,36.055301,1.701289,3533857900116,1871711013504,10143140958720,1248610375212,18161524488,914284991040,43141031424,2535785239680,4316,4316
4317,Ac7c5c2c,A752 (m),(A752),4,53.292505,29.959538,23.332967,44.023277,1.597611,45.291448,2.748974,1012946041044,788898589728,3381046986240,372111921552,13503993300,382831283136,23236023456,845261746560,4317,4317
4318,9d9c6c2d,9962 (ds),(96)(92),12,53.291876,40.520388,12.771488,54.252152,0.577432,24.532316,2.021321,4110040049964,1295430077184,10143140958720,1375718065128,14642424348,622086855168,51256366848,2535785239680,4318,4318
4319,AcKdKcQh,AKKQ (ss),(AK)KQ,24,53.291566,53.291566,0,64.798724,0.827501,0,0,10810877372280,0,20286281917440,3286312955928,41967275136,0,0,5071570479360,4319,4319
4320,KcQd6c3d,KQ63 (ds),(K6)(Q3),12,53.2899,40.936095,12.353805,52.609248,1.729655,23.696949,2.021321,4152205839720,1253063833344,10143140958720,1334057557584,43860326520,600903733248,51256366848,2535785239680,4320,4320
4321,KcQd6d3c,KQ63 (ds),(K3)(Q6),12,53.289402,40.935598,12.353805,52.608606,1.729643,23.696949,2.021321,4152155371104,1253063833344,10143140958720,1334041259880,43860032112,600903733248,51256366848,2535785239680,4321,4321
4322,KcQc6d4d,KQ64 (ds),(KQ)(64),12,53.289096,41.352975,11.936121,53.541559,1.8621,22.861582,2.021321,4194490550964,1210697589504,10143140958720,1357698943332,47218855908,579720611328,51256366848,2535785239680,4322,4322
4323,Ac9d8h7d,A987 (ss),A(97)8,24,53.288052,38.016249,15.271803,52.278608,1.967799,29.492602,2.102008,7712083492992,3098081041728,20286281917440,2651346473808,99798329904,1495738115904,106604809920,5071570479360,4323,4323
4324,QdQc8h7h,QQ87 (ss),QQ(87),12,53.28723,45.869508,7.417721,59.773656,0.917818,14.15553,1.359826,4652608883856,752389924608,10143140958720,1515731535636,23273896728,358953834240,34482256128,2535785239680,4324,4324
4325,AcJd9h7d,AJ97 (ss),A(J7)9,24,53.285746,41.500433,11.785313,53.391121,2.04298,22.685648,1.769955,8418894914160,2390801814528,20286281917440,2707768312296,103611181872,1150518641664,89764531200,5071570479360,4325,4325
4326,Ac8h8d5s,A885 (r),A885,12,53.283603,36.41826,16.865343,50.558101,0.730337,32.643718,2.173934,3693955415556,1710675495552,10143140958720,1282044860592,18519776628,827774593344,55126308864,2535785239680,4326,4326
4327,JdJc7h5h,JJ75 (ss),JJ(75),12,53.283566,43.043554,10.240011,56.775003,0.873765,19.596403,1.76724,4365968384904,1038658799616,10143140958720,1439692151676,22156816368,496922688768,44813422080,2535785239680,4327,4327
4328,JdJc7h2c,JJ72 (ss),(J2)J7,24,53.282925,41.874987,11.407937,54.552236,0.435931,21.930897,1.769955,8494877958600,2314246351872,20286281917440,2766655108968,22108565424,1112240910336,89764531200,5071570479360,4328,4328
4329,AcKdJh8d,AKJ8 (ss),A(K8)J,24,53.28201,43.701692,9.580318,54.82841,2.057828,18.466691,1.38789,8865448379928,1943490341376,20286281917440,2780661467688,104364188784,936551255040,70387831296,5071570479360,4329,4329
4330,KcJc4d2d,KJ42 (ds),(KJ)(42),12,53.280853,38.868726,14.412127,49.840358,1.601699,27.683994,2.28052,3942509671464,1461842383104,10143140958720,1263844429500,40615656864,702006642432,57829098240,2535785239680,4330,4330
4331,TdTc5h2c,TT52 (ss),(T2)T5,24,53.275196,39.602429,13.672767,52.422242,0.596089,26.258974,2.173119,8033860367976,2773696008192,20286281917440,2658630959928,30231086448,1331742365184,110211277824,5071570479360,4331,4331
4332,Ac5c3c2c,A532 (m),(A532),4,53.273426,27.974038,25.299388,41.2374,1.393937,49.123737,2.950078,945815372700,855384199392,3381046986240,348563963448,11782415748,415224157920,24935883552,845261746560,4332,4332
4333,Ac9c7c6c,A976 (m),(A976),4,53.268613,35.535931,17.732683,49.630118,1.909785,34.320617,2.289497,1201486512156,599550331552,3381046986240,419504403696,16142680536,290099042528,19352246496,845261746560,4333,4333
4334,AcKdTh8h,AKT8 (ss),AK(T8),24,53.267162,43.686844,9.580318,55.086578,2.181147,18.466691,1.38789,8862436276248,1943490341376,20286281917440,2793754604880,110618424432,936551255040,70387831296,5071570479360,4334,4334
4335,JdJc7c2h,JJ72 (ss),(J7)J2,24,53.267037,41.8591,11.407937,54.527451,0.435435,21.930897,1.769955,8491654939728,2314246351872,20286281917440,2765398091016,22083375168,1112240910336,89764531200,5071570479360,4335,4335
4336,7c6d6c4d,7664 (ds),(76)(64),12,53.262587,36.833493,16.429094,51.400052,0.741305,32.055245,1.605886,3736073137356,1666426146048,10143140958720,1303394940000,18797912520,812852162496,40721821056,2535785239680,4336,4336
4337,AcKd3s3h,AK33 (r),AK33,12,53.260624,37.248308,16.012316,47.427729,1.121673,31.183268,1.682726,3778148390940,1624151747328,10143140958720,1202665350216,28443230568,790740715776,42670315776,2535785239680,4337,4337
4338,Ac9d8c7c,A987 (3s),(A87)9,12,53.260391,37.988588,15.271803,52.042678,1.975216,29.492602,2.102008,3853236001260,1549040520864,10143140958720,1319690545464,50087242332,747869057952,53302404960,2535785239680,4338,4338
4339,6c5d5c4d,6554 (ds),(65)(54),12,53.258782,35.130262,18.12852,49.780417,0.775413,35.406395,1.701289,3563312041104,1838801296896,10143140958720,1262324472600,19662796800,897830132736,43141031424,2535785239680,4339,4339
4340,QdQcTdTc,QQTT (ds),(QT)(QT),6,53.257678,53.257678,0,66.687238,0.434445,0,0,2701000662756,0,5071570479360,845522563068,5508292188,0,0,1267892619840,4340,4340
4341,Ac9c6c2c,A962 (m),(A962),4,53.255132,31.784206,21.470926,44.154747,1.537933,41.583444,2.716817,1074638938476,725942102048,3381046986240,373223185212,12999560052,351488944864,22964212320,845261746560,4341,4341
4342,7c6d6c5d,7665 (ds),(76)(65),12,53.254007,37.165784,16.088223,51.921312,0.799851,31.374786,1.603319,3769777850916,1631851110528,10143140958720,1316612961084,20282498160,795597186432,40656737664,2535785239680,4342,4342
4343,Ac8d4d2h,A842 (ss),A(84)2,24,53.252587,29.95107,23.301518,44.029244,1.472168,45.165338,2.875394,6075958438968,4727011575168,20286281917440,2232974122200,74662015512,2290591963584,145827648000,5071570479360,4343,4343
4344,Ac7h7d5s,A775 (r),A775,12,53.250927,35.236133,18.014795,49.424196,0.799925,35.020989,2.0172,3574050612156,1827266021760,10143140958720,1253291469048,20284386132,888057077184,51151867392,2535785239680,4344,4344
4345,AcJd9d7h,AJ97 (ss),A(J9)7,24,53.250688,41.465375,11.785313,53.439582,2.042491,22.685648,1.769955,8411782888608,2390801814528,20286281917440,2710226044512,103586364888,1150518641664,89764531200,5071570479360,4345,4345
4346,TdTc5c2h,TT52 (ss),(T5)T2,24,53.248553,39.575786,13.672767,52.372363,0.596202,26.258974,2.173119,8028455545776,2773696008192,20286281917440,2656101291912,30236802528,1331742365184,110211277824,5071570479360,4346,4346
4347,Ac8d4h2d,A842 (ss),A(82)4,24,53.242236,29.940719,23.301518,44.020301,1.47206,45.165338,2.875394,6073858606560,4727011575168,20286281917440,2232520585056,74656553808,2290591963584,145827648000,5071570479360,4347,4347
4348,JdJc5h2s,JJ52 (r),JJ52,12,53.241731,39.568964,13.672767,51.96314,0.673503,26.258974,2.173119,4013535839460,1386848004096,10143140958720,1317673623696,17078598000,665871182592,55105638912,2535785239680,4348,4348
4349,Ac6c3h3d,A633 (ss),(A6)33,12,53.235366,32.608293,20.627073,45.691823,0.650352,40.331708,1.844875,3307505137932,2092233084672,10143140958720,1158646507860,16491537204,1022725502592,46782079488,2535785239680,4349,4349
4350,TdTc4c3c,TT43 (3s),(T43)T,12,53.2341,39.28891,13.94519,52.137149,0.751202,26.750119,2.28052,3985129551852,1414480256256,10143140958720,1322086133856,19048873248,678325579008,57829098240,2535785239680,4350,4350
4351,Ac7d6d2d,A762 (3s),A(762),12,53.233151,30.613349,22.619802,44.311341,1.563233,43.885352,2.708504,3105155153004,2294358406560,10143140958720,1123640432016,39640243056,1112838286752,68681833056,2535785239680,4351,4351
4352,Ac8c4c2d,A842 (3s),(A84)2,12,53.228962,29.927444,23.301518,43.922116,1.475844,45.165338,2.875394,3035582840364,2363505787584,10143140958720,1113770546964,37424235216,1145295981792,72913824000,2535785239680,4352,4352
4353,Ac7c4c3c,A743 (m),(A743),4,53.227868,29.863988,23.36388,44.289756,1.549604,45.349038,2.757444,1009715457720,789943769056,3381046986240,374364367884,13098210660,383318073680,23307621696,845261746560,4353,4353
4354,AcQdTd8d,AQT8 (3s),A(QT8),12,53.225357,43.645038,9.580318,54.845877,2.189365,18.466691,1.38789,4426977775932,971745170688,10143140958720,1390773659568,55517590164,468275627520,35193915648,2535785239680,4354,4354
4355,QdQc8h4h,QQ84 (ss),QQ(84),12,53.222335,44.557735,8.664599,58.025676,0.619016,16.635253,1.38789,4519553914572,878862498048,10143140958720,1471406537220,15696922548,421834291200,35193915648,2535785239680,4355,4355
